"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AUT","Austria","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"AUT","Austria","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"AUT","Austria","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"AUT","Austria","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.05,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.05,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.04,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.05,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.06,,
"AUT","Austria","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.07,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.16,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.16,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.14,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.14,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.17,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.17,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.16,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.16,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.15,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.16,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.15,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.15,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.15,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.14,,
"BEL","Belgium","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.17,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.05,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.05,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.06,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.06,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.06,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.07,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.06,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.05,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.04,,
"BEL","Belgium","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.04,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",2.98,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",2.94,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",2.78,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",2.61,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",2.66,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",3.07,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",2.94,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",2.78,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",2.77,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",2.8,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",2.66,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",2.39,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",2.27,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",2.24,,
"BEL","Belgium","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",2.1,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.63,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.65,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.63,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.65,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.69,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.74,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.72,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.72,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.71,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.72,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.74,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.71,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.72,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.87,,
"BEL","Belgium","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.88,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.46,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.47,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.46,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.47,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.51,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.54,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.52,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.52,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.52,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.52,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.52,,
"BEL","Belgium","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.51,,
